timestamp,X (mg),Y (mg),Z (mg)
3529090,-623,747,164
3529150,-613,749,169
3529211,-624,748,180
3529240,-617,748,169
3529300,-631,744,159
3529361,-619,748,167
3529390,-624,745,191
3529451,-610,746,174
3529511,-633,753,153
3529540,-619,745,156
3529600,-619,750,180
3529661,-616,749,181
3529690,-618,748,163
3529750,-633,745,157
3529811,-620,747,166
3529840,-620,746,181
3529900,-615,749,175
3529960,-627,747,159
3529990,-620,749,158
3530051,-623,749,179
3530111,-610,744,173
3530140,-632,750,166
3530200,-621,746,160
3530261,-617,749,172
3530290,-627,747,174
3530350,-617,746,164
3530411,-623,749,169
3530440,-619,749,170
3530500,-628,744,168
3530560,-615,747,160
3530590,-624,751,179
3530650,-608,746,171
3530711,-637,750,166
3530740,-612,747,157
3530800,-622,751,167
3530861,-617,747,181
3530890,-614,746,169
3530950,-626,755,156
3531010,-621,744,160
3531040,-623,746,185
3531101,-615,750,177
3531160,-621,751,156
3531191,-628,747,163
3531250,-613,747,167
3531311,-622,753,175
3531340,-615,748,166
3531400,-623,748,159
3531460,-616,753,165
3531490,-619,749,177
3531551,-617,750,169
3531611,-623,750,156
3531640,-620,752,166
3531700,-615,752,173
3531760,-619,749,157
3531790,-621,753,165
3531850,-620,745,178
3531911,-619,751,169
3531940,-628,752,157
3532000,-612,749,160
3532061,-627,749,180
3532090,-604,751,174
3532151,-628,750,171
3532210,-621,743,154
3532240,-627,751,164
3532300,-615,750,177
3532361,-617,748,176
3532390,-626,751,161
3532451,-620,748,158
3532510,-621,748,180
3532540,-612,747,175
3532600,-624,750,167
3532660,-624,743,163
3532690,-620,748,169
3532750,-615,750,174
3532810,-624,747,168
3532840,-634,740,168
3532900,-609,749,160
3532991,-618,742,179
3532991,-626,746,189
3533050,-622,753,152
3533111,-628,748,166
3533140,-615,743,185
3533200,-616,748,187
3533260,-614,757,161
3533290,-640,737,165
3533351,-615,744,182
3533411,-611,758,178
3533440,-622,745,163
3533500,-624,744,160
3533561,-609,765,167
3533590,-628,747,188
3533650,-612,738,187
3533710,-621,753,173
3533740,-608,752,176
3533800,-623,746,191
3533860,-597,754,169
3533890,-607,767,179
3533950,-597,758,194
3534011,-615,748,198
3534041,-612,750,167
3534100,-623,749,161
3534160,-621,749,175
3534190,-609,755,192
3534250,-604,755,180
3534310,-619,754,155
3534340,-619,752,162
3534401,-606,757,186
3534460,-607,754,190
3534490,-611,756,168
3534551,-617,760,159
3534610,-610,756,172
3534640,-607,755,184
3534700,-608,758,175
3534760,-614,757,166
3534790,-615,751,157
3534850,-616,753,177
3534910,-601,755,193
3534940,-622,750,168
3535001,-630,753,147
3535061,-604,754,159
3535090,-611,759,195
3535151,-604,751,187
