timestamp,X (mg),Y (mg),Z (mg)
40179.0,-279.0,-401.0,-214.0
40238.0,-306.0,-408.0,-361.0
40299.0,-454.0,-479.0,-394.0
40329.0,-436.0,-519.0,-364.0
40389.0,-617.0,-654.0,-539.0
40449.0,-972.0,-795.0,-549.0
40479.0,-859.0,-730.0,-762.0
40539.0,-1103.0,-546.0,-477.0
40568.0,-679.0,-499.0,-646.0
40629.0,-918.0,-560.0,-645.0
40689.0,-443.0,-499.0,-317.0
40718.0,-321.0,-403.0,-288.0
40779.0,-369.0,-417.0,-297.0
40839.0,-518.0,-517.0,-255.0
40869.0,-529.0,-635.0,-307.0
40929.0,-542.0,-783.0,-359.0
40989.0,-815.0,-849.0,-676.0
41019.0,-856.0,-855.0,-677.0
41079.0,-797.0,-936.0,-814.0
41139.0,-409.0,-772.0,-704.0
41169.0,-894.0,-673.0,-769.0
41229.0,-600.0,-485.0,-402.0
41289.0,-39.0,-441.0,-238.0
41319.0,-452.0,-415.0,-266.0
41379.0,-448.0,-511.0,-447.0
41440.0,-392.0,-555.0,-335.0
41468.0,-649.0,-662.0,-452.0
41529.0,-840.0,-771.0,-508.0
41588.0,-814.0,-870.0,-549.0
41618.0,-1318.0,-756.0,-578.0
41679.0,-812.0,-578.0,-529.0
41739.0,-879.0,-520.0,-747.0
41768.0,-439.0,-471.0,-235.0
41829.0,-328.0,-399.0,-309.0
41889.0,-377.0,-424.0,-237.0
41918.0,-526.0,-551.0,-281.0
41979.0,-544.0,-648.0,-230.0
42039.0,-540.0,-759.0,-375.0
42069.0,-688.0,-829.0,-584.0
42129.0,-949.0,-896.0,-728.0
42189.0,-802.0,-989.0,-809.0
42218.0,-385.0,-762.0,-568.0
42279.0,-843.0,-698.0,-690.0
42339.0,-627.0,-542.0,-497.0
42369.0,-266.0,-443.0,-270.0
42429.0,-395.0,-432.0,-334.0
42489.0,-516.0,-525.0,-450.0
42519.0,-409.0,-543.0,-333.0
42579.0,-606.0,-650.0,-468.0
42639.0,-784.0,-757.0,-494.0
42668.0,-782.0,-779.0,-635.0
42728.0,-1153.0,-748.0,-556.0
42789.0,-613.0,-504.0,-647.0
42818.0,-1143.0,-544.0,-680.0
42879.0,-468.0,-537.0,-326.0
42939.0,-309.0,-456.0,-283.0
42969.0,-347.0,-439.0,-277.0
43029.0,-462.0,-539.0,-213.0
43089.0,-546.0,-624.0,-302.0
43118.0,-506.0,-770.0,-181.0
43179.0,-643.0,-886.0,-495.0
43239.0,-933.0,-892.0,-544.0
43269.0,-782.0,-1018.0,-711.0
43329.0,-475.0,-821.0,-667.0
43389.0,-707.0,-768.0,-696.0
43419.0,-846.0,-635.0,-586.0
43479.0,-311.0,-461.0,-309.0
43539.0,-276.0,-433.0,-214.0
43599.0,-458.0,-482.0,-433.0
43628.0,-479.0,-588.0,-318.0
43688.0,-442.0,-576.0,-377.0
43718.0,-726.0,-701.0,-508.0
43779.0,-850.0,-716.0,-642.0
43839.0,-1075.0,-744.0,-574.0
43869.0,-768.0,-602.0,-627.0
43929.0,-941.0,-597.0,-529.0
43989.0,-781.0,-599.0,-605.0
44018.0,-423.0,-535.0,-266.0
44079.0,-312.0,-421.0,-248.0
44139.0,-401.0,-443.0,-208.0
44168.0,-544.0,-575.0,-274.0
44259.0,-496.0,-668.0,-229.0
44292.0,-611.0,-778.0,-429.0
44349.0,-751.0,-847.0,-600.0
