timestamp,X (mg),Y (mg),Z (mg)
59062,-951,63,-281
59123,-953,60,-286
59183,-961,62,-220
59212,-959,60,-251
59273,-951,63,-297
59332,-962,61,-256
59362,-956,62,-257
59422,-952,66,-290
59482,-962,62,-273
59513,-960,70,-268
59603,-956,53,-256
59635,-959,58,-260
59692,-975,70,-258
59722,-939,79,-307
59782,-965,102,-285
59812,-932,110,-264
59873,-931,120,-312
59932,-968,113,-310
59962,-964,128,-286
60022,-952,120,-285
60113,-942,121,-276
60143,-960,121,-271
60172,-945,135,-262
60232,-949,141,-303
60262,-932,128,-340
60323,-942,141,-296
60382,-944,133,-271
60412,-956,130,-288
60473,-944,121,-288
60532,-944,120,-266
60562,-954,128,-266
60623,-957,121,-305
60683,-942,118,-271
60712,-959,120,-248
60773,-957,121,-280
60832,-942,118,-266
60862,-959,116,-255
60923,-956,115,-266
61013,-965,120,-273
61047,-942,118,-279
61132,-958,122,-283
61155,-943,122,-237
61168,-962,121,-246
61222,-948,127,-291
61282,-953,124,-260
61312,-950,128,-253
61373,-953,128,-264
61432,-964,125,-267
61462,-950,129,-258
61523,-952,133,-263
61613,-953,133,-266
61648,-960,131,-279
61672,-948,132,-268
61732,-965,126,-240
61762,-953,135,-291
61822,-947,134,-260
61883,-955,129,-252
61912,-954,134,-280
61973,-951,133,-266
62032,-947,135,-274
62063,-955,132,-262
62122,-955,132,-257
62182,-951,135,-291
62212,-949,132,-266
62303,-952,128,-255
62363,-943,133,-283
62392,-956,133,-257
62422,-963,131,-258
62513,-948,120,-314
62547,-963,127,-277
62572,-954,118,-218
62632,-970,116,-289
62662,-953,113,-300
62723,-956,97,-242
62782,-955,94,-273
62842,-961,86,-254
62903,-967,81,-255
62933,-959,71,-261
62962,-952,66,-262
63022,-945,64,-277
63082,-959,69,-253
63112,-953,67,-253
63173,-948,74,-274
63233,-959,83,-275
63262,-943,84,-265
63323,-955,86,-272
63382,-962,100,-283
63412,-952,103,-287
63503,-951,108,-265
63532,-962,108,-252
63563,-968,109,-282
63622,-953,106,-302
63682,-958,98,-256
63713,-970,97,-244
63772,-968,93,-276
63832,-969,91,-283
63862,-958,91,-266
63953,-958,83,-239
63985,-956,94,-301
64042,-952,92,-276
64072,-963,80,-232
64132,-957,86,-298
64163,-957,82,-284
64223,-956,79,-240
64282,-950,77,-280
64312,-962,84,-238
64373,-966,77,-230
64432,-948,90,-337
64462,-964,82,-253
64523,-959,79,-232
64583,-958,78,-273
64612,-957,81,-264
64672,-973,84,-254
64732,-946,85,-276
64762,-966,85,-281
64853,-947,81,-238
64886,-971,83,-273
64912,-954,82,-283
64973,-967,79,-246
65032,-961,82,-266
65062,-958,75,-257
65153,-960,75,-260
65182,-958,76,-261
65213,-958,72,-252
65302,-963,73,-255
65332,-964,73,-256
65362,-960,73,-266
65453,-963,68,-249
65483,-969,74,-272
65512,-952,73,-257
65573,-969,71,-222
65632,-954,70,-290
65662,-964,67,-275
65722,-959,69,-227
65782,-959,81,-269
65813,-966,78,-274
65903,-963,81,-269
65932,-954,80,-265
65962,-957,75,-248
66083,-960,82,-262
66122,-968,77,-274
66122,-958,81,-255
66172,-969,76,-261
66232,-959,78,-279
66262,-958,80,-256
66323,-960,66,-239
66382,-967,76,-275
66412,-958,75,-264
66472,-968,73,-257
66532,-955,74,-280
66593,-965,71,-249
66622,-957,69,-264
66682,-957,72,-291
66712,-957,73,-254
66772,-960,72,-265
66832,-955,73,-283
66862,-962,73,-267
66922,-958,73,-265
66982,-960,76,-286
67012,-958,70,-257
67072,-957,67,-281
67133,-958,72,-295
67193,-957,68,-233
67222,-965,70,-281
67282,-956,72,-306
67312,-962,69,-243
67372,-957,70,-274
67433,-963,72,-286
67463,-959,69,-260
67523,-959,69,-273
67582,-955,65,-270
67612,-958,63,-271
67703,-959,67,-272
67733,-963,68,-264
67792,-951,66,-286
67822,-958,67,-286
67882,-960,65,-256
67912,-962,64,-294
67972,-955,61,-295
68062,-959,64,-264
68094,-959,61,-255
68122,-965,57,-291
68183,-963,63,-302
68212,-957,57,-242
68272,-966,58,-264
68332,-963,59,-291
68362,-952,56,-267
68422,-967,57,-272
68482,-959,56,-260
68512,-964,56,-269
68572,-957,55,-272
68662,-960,56,-270
68695,-961,53,-263
68722,-960,55,-275
68782,-965,60,-264
68812,-960,59,-270
68903,-962,58,-275
68932,-955,58,-265
68993,-962,58,-277
69022,-956,59,-266
69082,-963,58,-261
69112,-952,54,-282
69172,-972,60,-282
69232,-944,53,-243
69263,-969,51,-260
69323,-960,55,-298
69382,-957,52,-253
69412,-963,54,-264
69472,-957,52,-277
69532,-961,52,-269
69562,-959,53,-258
69622,-962,54,-263
69712,-961,56,-275
69744,-963,56,-267
69772,-956,57,-278
69832,-959,53,-264
69862,-959,58,-270
69922,-961,60,-277
69982,-959,62,-269
70012,-958,56,-276
70072,-960,63,-297
70132,-948,66,-242
70192,-964,68,-251
70222,-958,65,-329
70282,-965,63,-290
70312,-964,57,-258
70403,-956,58,-282
70432,-964,57,-285
70492,-953,55,-277
70522,-967,55,-267
70582,-948,55,-264
70612,-962,53,-286
70672,-956,52,-280
70732,-952,54,-270
70762,-960,58,-282
70822,-961,62,-280
70882,-949,54,-289
70913,-963,60,-285
70972,-944,54,-242
71032,-975,58,-273
71063,-954,62,-294
71122,-959,64,-292
71182,-963,75,-284
71212,-949,76,-287
71272,-947,80,-297
71332,-955,82,-265
71362,-946,81,-273
71423,-958,82,-306
71512,-955,79,-278
71544,-958,82,-289
71602,-959,76,-271
71632,-955,74,-281
71662,-974,77,-281
71723,-946,76,-286
71782,-959,84,-296
71812,-956,79,-251
